ts,btc,eth,ltc,xrp,bch,doge,xlm,xmr,etc,ada,link,trx,dash,zec,eos,xem,dcr,xvg,btg,bsv,neo,xtz,algo,zrx,bat,rep,knc,omg,snx,mkr,comp,ftt
1401926400,661.503558153127,,11.3803168707804,,,0.000348867543088475,,1.60380718817103,,,,,10.8634450904348,,,,,,,,,,,,,,,,,,,
1402012800,650.133315897136,,11.1834661596721,,,0.000358828945417676,,1.26678564870219,,,,,11.6622621202654,,,,,,,,,,,,,,,,,,,
1402099200,656.800271770894,,11.2725978953066,,,0.000361385252047183,,1.36430554909013,,,,,10.5357501909874,,,,,,,,,,,,,,,,,,,
1402185600,657.819974868498,,11.3501190349811,,,0.000362036278886394,,1.32727642753977,,,,,9.48681183371326,,,,,,,,,,,,,,,,,,,
1402272000,648.336322326125,,11.3315930870102,,,0.000355529054266511,,1.48717134114948,,,,,9.51185003186141,,,,,,,,,,,,,,,,,,,
1402358400,650.936609585038,,11.0850057242977,,,0.000389918257543298,,1.70946698049644,,,,,11.6382845418358,,,,,,,,,,,,,,,,,,,
1402444800,631.489022209235,,10.889951250417,,,0.00042564574552854,,1.59605511628146,,,,,10.2969075585322,,,,,,,,,,,,,,,,,,,
1402531200,591.975077147867,,10.2489776277221,,,0.000367071255391826,,1.68985439510207,,,,,10.3595520105861,,,,,,,,,,,,,,,,,,,
1402617600,597.044999707773,,10.1642469129619,,,0.000376138349815897,,1.91451729271136,,,,,10.362330444036,,,,,,,,,,,,,,,,,,,
1402704000,575.559461718293,,9.83879927603193,,,0.000374113650116891,,2.32664844684339,,,,,10.233308970617,,,,,,,,,,,,,,,,,,,
1402790400,589.724646405611,,9.90610264636461,,,0.000365629280771479,,2.66572433011889,,,,,10.0863048723981,,,,,,,,,,,,,,,,,,,
1402876800,590.567482174167,,9.64804519718266,,,0.000359900659713819,,3.13882293138185,,,,,9.9840427098486,,,,,,,,,,,,,,,,,,,
1402963200,609.080002922268,,9.66324265783852,,,0.00036255496073422,,2.83428872491638,,,,,10.2083374797202,,,,,,,,,,,,,,,,,,,
1403049600,607.629796025716,,9.66269130363,,,0.000350968879802954,,2.80430822229843,,,,,10.3188431493781,,,,,,,,,,,,,,,,,,,
1403136000,595.751476914085,,9.99561721131773,,,0.00034795855607035,,3.0818759721942,,,,,10.9028320520013,,,,,,,,,,,,,,,,,,,
1403222400,591.531522793688,,9.79574226528902,,,0.000343088283220339,,4.3414165562027,,,,,10.3869188363254,,,,,,,,,,,,,,,,,,,
1403308800,592.764349503215,,9.785178158669,,,0.000349730966206897,,5.0148546457651,,,,,9.42271751050009,,,,,,,,,,,,,,,,,,,
1403395200,599.634633547633,,9.76044579462159,,,0.000329799048451198,,4.30019334193818,,,,,9.38842549033827,,,,,,,,,,,,,,,,,,,
1403481600,589.552299824664,,9.62757239449763,,,0.000318451274705408,,3.89497817526771,,,,,9.46769731756429,,,,,,,,,,,,,,,,,,,
1403568000,579.973718585622,,9.53391688668895,,,0.000302245286855015,,3.18441949244886,,,,,9.40730464311324,,,,,,,,,,,,,,,,,,,
1403654400,562.236779953244,,9.15815745276178,,,0.000264251286578025,,3.28020923024754,,,,,8.54554580832274,,,,,,,,,,,,,,,,,,,
1403740800,580.749230274693,,9.07689032959598,,,0.000290145166581142,,2.93795211268386,,,,,9.82178194407087,,,,,,,,,,,,,,,,,,,
1403827200,600.638305376973,,9.2602930908899,,,0.000294582547856623,,2.18675993905404,,,,,9.87984288469075,,,,,,,,,,,,,,,,,,,
1403913600,594.390304208065,,9.11002162663255,,,0.00027341953993571,,2.56649249382097,,,,,9.38200549651526,,,,,,,,,,,,,,,,,,,
1404000000,600.840518410286,,8.95588580521672,,,0.000258361422916423,,2.55664017043084,,,,,9.18139581768133,,,,,,,,,,,,,,,,,,,
1404086400,638.94611396844,,8.85945518512807,,,0.00027185308649495,,2.5168128282931,,,,,8.91694572252703,,,,,,,,,,,,,,,,,,,
1404172800,642.95659672706,,8.2667629889596,,,0.000254544675330787,,2.36200840665137,,,,,8.02478826993629,,,,,,,,,,,,,,,,,,,
1404259200,651.298347749854,,8.16469128574934,,,0.000227954421712449,,2.3229643259772,,,,,6.67311522440651,,,,,,,,,,,,,,,,,,,
1404345600,646.413389130333,,8.12892397238605,,,0.000226244686195617,,2.68542738606269,,,,,7.88624334739007,,,,,,,,,,,,,,,,,,,
1404432000,630.635502922268,,7.34553153047864,,,0.000239449093838384,,2.65435252584782,,,,,7.48903939039625,,,,,,,,,,,,,,,,,,,
1404518400,630.468341905318,,7.3105094616389,,,0.000222159209281971,,2.44983805866643,,,,,6.87321455104972,,,,,,,,,,,,,,,,,,,
1404604800,634.67267445938,,7.14445483022618,,,0.000240514607115204,,2.4243420605599,,,,,6.47453042049923,,,,,,,,,,,,,,,,,,,
1404691200,622.854978959673,,7.63366193168857,,,0.000224227792425482,,1.99279480180633,,,,,6.72333731154277,,,,,,,,,,,,,,,,,,,
1404777600,624.894331092928,,7.74358237150517,,,0.000267636288893368,,2.32014025464025,,,,,7.18534121712872,,,,,,,,,,,,,,,,,,,
1404864000,621.939091759205,,7.80124418017007,,,0.000274968323479828,,2.00057097355449,,,,,7.14608016431327,,,,,,,,,,,,,,,,,,,
1404950400,616.522849795441,,7.79936371313468,,,0.00026510482541204,,1.88526086709335,,,,,6.6683567750866,,,,,,,,,,,,,,,,,,,
1405036800,634.494378141438,,7.91985350705678,,,0.000267326363899809,,1.82926665779568,,,,,6.68059457967703,,,,,,,,,,,,,,,,,,,
1405123200,636.923957934541,,8.69909809999091,,,0.000273163693947294,,1.73124842597079,,,,,6.56816997842455,,,,,,,,,,,,,,,,,,,
1405209600,629.87575043834,,9.04222864052217,,,0.00027028001583289,,1.75061365920422,,,,,6.4286360748102,,,,,,,,,,,,,,,,,,,
1405296000,619.197459088252,,8.69196301288512,,,0.000250760133352821,,1.97040524451991,,,,,6.1193973551031,,,,,,,,,,,,,,,,,,,
1405382400,621.934601402689,,8.68058382625598,,,0.000254993186575102,,2.157039397647,,,,,6.34680105728497,,,,,,,,,,,,,,,,,,,
1405468800,616.351882232612,,8.34627252933993,,,0.000236781788052856,,2.75723833758022,,,,,6.31486917576197,,,,,,,,,,,,,,,,,,,
1405555200,624.259274985389,,8.8044939183954,,,0.000262505693871477,,2.96068872402143,,,,,7.46379089475118,,,,,,,,,,,,,,,,,,,
1405641600,630.750140268849,,8.91152535826525,,,0.000245992554704851,,2.61335002808294,,,,,7.30936600298732,,,,,,,,,,,,,,,,,,,
1405728000,629.17336440678,,8.95062788655416,,,0.000266606237675163,,2.92081431604446,,,,,7.08962347064511,,,,,,,,,,,,,,,,,,,
1405814400,625.248676212741,,8.6336532356872,,,0.000243846983722969,,2.72468875491558,,,,,7.08406750149036,,,,,,,,,,,,,,,,,,,
1405900800,621.305331385155,,8.62615586811664,,,0.00024031552794313,,3.0976397926968,,,,,6.75980200547049,,,,,,,,,,,,,,,,,,,
1405987200,619.823264465225,,8.59263417533063,,,0.000216938142562829,,3.20021313274293,,,,,6.37796899488188,,,,,,,,,,,,,,,,,,,
1406073600,619.772816773817,,8.48087700912236,,,0.000223118214038574,,2.94398517014796,,,,,6.32610481744583,,,,,,,,,,,,,,,,,,,
1406160000,602.87964552893,,7.89136954356673,,,0.000215923582501329,,2.37393367497242,,,,,6.14651733102796,,,,,,,,,,,,,,,,,,,
1406246400,601.578514319112,,7.57169517842248,,,0.000210552480011689,,2.70973809999666,,,,,5.98316987666969,,,,,,,,,,,,,,,,,,,
1406332800,594.702607247224,,7.61124034671679,,,0.000218255856859731,,2.63498014393343,,,,,6.05147173827556,,,,,,,,,,,,,,,,,,,
1406419200,591.575444184687,,7.74506882827829,,,0.000212967159906487,,2.54658074743758,,,,,5.77377633524255,,,,,,,,,,,,,,,,,,,
1406505600,587.493004967855,,7.63915478957383,,,0.000204618216823769,,2.67167785010706,,,,,5.24730289580316,,,,,,,,,,,,,,,,,,,
1406592000,584.11239333723,,7.62321888073839,,,0.000204642121280913,,2.63274374781565,,,,,4.7511136976888,,,,,,,,,,,,,,,,,,,
1406678400,562.914625073057,,7.23509357663782,,,0.000192140099702683,,2.51484762675062,,,,,4.40746458287069,,,,,,,,,,,,,,,,,,,
1406764800,581.975561952075,,7.55011093322762,,,0.000203691446683226,,2.54785138589726,,,,,5.44147732400752,,,,,,,,,,,,,,,,,,,
1406851200,596.506759205143,,7.74290594160766,,,0.000208786778744885,,2.66777680708945,,,,,5.63390086288808,,,,,,,,,,,,,,,,,,,
1406937600,589.757261542957,,7.6548348603117,,,0.000206415041540035,,2.50475038383321,,,,,5.63474590310643,,,,,,,,,,,,,,,,,,,
1407024000,586.753736703682,,7.52227967466975,,,0.000200638228365414,,2.36347558182558,,,,,5.78275166607164,,,,,,,,,,,,,,,,,,,
1407110400,587.60833547633,,7.43912152713033,,,0.000204129846926028,,1.99721433700672,,,,,5.34702874938632,,,,,,,,,,,,,,,,,,,
1407196800,581.881988603156,,7.20540764752005,,,0.000186171628884293,,2.14821654719322,,,,,5.40365057437414,,,,,,,,,,,,,,,,,,,
1407283200,582.248371420222,,7.17303059208826,,,0.000180028406006753,,2.1893302330883,,,,,5.69962359934838,,,,,,,,,,,,,,,,,,,
1407369600,586.046633547633,,7.16882633691289,,,0.000174059617850946,,2.13458259306285,,,,,5.75931468652601,,,,,,,,,,,,,,,,,,,
1407456000,589.024412624196,,7.04117235346199,,,0.000165941844055045,,2.16334709356941,,,,,6.00874246779302,,,,,,,,,,,,,,,,,,,
1407542400,588.978521332554,,6.97475731496409,,,0.000159247262175233,,2.12309015743824,,,,,5.59868895178258,,,,,,,,,,,,,,,,,,,
1407628800,589.373502045587,,6.94563713521831,,,0.000164494454436208,,2.05255163877613,,,,,5.75491922159775,,,,,,,,,,,,,,,,,,,
1407715200,573.441483927528,,6.08287652769345,,,0.000144778390221214,,2.08795705482598,,,,,5.03758054025588,,,,,,,,,,,,,,,,,,,
1407801600,568.307520163647,,5.64452535140635,,,0.000167575984846852,,2.04022114156747,,,,,4.99567315754733,,,,,,,,,,,,,,,,,,,
1407888000,548.370175336061,,5.06508767246535,,,0.000153353273942636,,1.87448125975523,,,,,4.93907533614573,,,,,,,,,,,,,,,,,,,
1407974400,505.107499707773,,5.05414009005321,,,0.000142212321072956,,1.75473831139413,,,,,4.03445824395564,,,,,,,,,,,,,,,,,,,
1408060800,500.323060132671,,5.09958000642574,0.00559861504288459,,0.000126557171304711,,1.59789856870233,,,,,3.70371839445749,,,,,,,,,,,,,,,,,,,
1408147200,521.7479628872,,5.01552258036609,0.00558265522793688,,0.0001304369907218,,1.58460555884073,,,,,3.04998544840594,,,,,,,,,,,,,,,,,,,
1408233600,497.764658971362,,4.42285084313393,0.00839782671499241,,0.00012444116474284,,1.49552329172403,,,,,2.48199157789822,,,,,,,,,,,,,,,,,,,
1408320000,468.957918176505,,3.86378428823992,0.00468471940677966,,0.000107860321180596,,1.49065099946122,,,,,1.58836532673065,,,,,,,,,,,,,,,,,,,
1408406400,486.794350672122,,4.93858623391712,0.00482831433372297,,0.000115626887938227,,1.65823675051213,,,,,3.28796218664193,,,,,,,,,,,,,,,,,,,
1408492800,515.120353886616,,5.5008345455648,0.00503705290181181,,0.00013393129201052,,1.84073908629765,,,,,3.82573909026973,,,,,,,,,,,,,,,,,,,
1408579200,519.307852133255,,5.78287745683915,0.00621273850730567,,0.000135020041554646,,1.82322890039836,,,,,3.37721531111443,,,,,,,,,,,,,,,,,,,
1408665600,516.159368790181,,5.31535337063517,0.00621881306434833,,0.00010325630912266,,1.79895856341506,,,,,3.21447771577879,,,,,,,,,,,,,,,,,,,
1408752000,497.12575949737,,4.85837345696185,0.00581637138611923,,0.000119310182279369,,1.81892348641622,,,,,2.97801770740473,,,,,,,,,,,,,,,,,,,
1408838400,508.430741963764,,5.44284785056899,0.00566506130075979,,0.000132191992910579,,1.96414517497927,,,,,3.11078273186271,,,,,,,,,,,,,,,,,,,
1408924800,501.610286674459,,5.20962722790726,0.00480592160508475,,0.000115196224199132,,2.04922713857506,,,,,2.67555495469771,,,,,,,,,,,,,,,,,,,
1409011200,511.852321741672,,5.53176343798496,0.0057471425537962,,0.000150815925450942,,2.02462489644048,,,,,2.74339693782741,,,,,,,,,,,,,,,,,,,
1409097600,510.162323787259,,5.39959713438925,0.00453462253886616,,0.000139563237416569,,2.00255508979748,,,,,2.32554648974308,,,,,,,,,,,,,,,,,,,
1409184000,506.285151665693,,5.24152253527123,0.00446214455118352,,0.000133737723168736,,2.20308092072481,,,,,2.41059418611765,,,,,,,,,,,,,,,,,,,
1409270400,508.866571887785,,5.39961811307639,0.0050982943934775,,0.000129421305164084,,2.21583171673238,,,,,2.55050065943941,,,,,,,,,,,,,,,,,,,
1409356800,501.275723261251,,5.17797759381047,0.00523472991296318,,0.000131268642981041,,2.45357220249129,,,,,2.37214338312098,,,,,,,,,,,,,,,,,,,
1409443200,478.511425482174,,4.87499746035658,0.00473726311227352,,0.000131405110458992,,2.20318827416831,,,,,2.42044376892135,,,,,,,,,,,,,,,,,,,
1409529600,474.541489772063,,4.77562089465747,0.00443150750499485,,0.000132061707107871,,2.05796376620336,,,,,2.28260047116014,,,,,,,,,,,,,,,,,,,
1409616000,474.430670660433,,4.76924854736122,0.00444991679263589,,0.000130034431576144,,1.93553192252162,,,,,2.30556660370351,,,,,,,,,,,,,,,,,,,
1409702400,473.95920338983,,4.84633574369717,0.00445618000458796,,0.000135013885705699,,2.03288802162652,,,,,2.6201517404343,,,,,,,,,,,,,,,,,,,
1409788800,489.555201344243,,5.19839008846385,0.00489040152648778,,0.000161580226385743,,2.08437942396731,,,,,3.12002831365512,,,,,,,,,,,,,,,,,,,
1409875200,478.749782875511,,4.9373179704808,0.0049886311962595,,0.000163693616512049,,1.95180426452292,,,,,2.8026594226542,,,,,,,,,,,,,,,,,,,
1409961600,480.64249181765,,4.93808809408969,0.00501074943728814,,0.000205230102216758,,1.92284622152898,,,,,2.94355012700965,,,,,,,,,,,,,,,,,,,
1410048000,478.36550087668,,5.10866614769727,0.0049846541889889,,0.000187437666238629,,1.85889667146236,,,,,2.89188218359507,,,,,,,,,,,,,,,,,,,
1410134400,468.975495908825,,5.00153918797759,0.00476941526884862,,0.000172122421696215,,1.85066085521085,,,,,2.74539527788217,,,,,,,,,,,,,,,,,,,
1410220800,473.51202717709,,5.06260896992064,0.00461042120237288,,0.000191237172345495,,1.75881838864926,,,,,2.87482319014285,,,,,,,,,,,,,,,,,,,
1410307200,477.778417592051,,5.30206850339768,0.00500093174817961,,0.000188809904769169,,1.9511001823288,,,,,2.7711148220339,,,,,,,,,,,,,,,,,,,
1410393600,477.270682057276,,5.42379909367892,0.00468335180946815,,0.000208764751481489,,1.93149998795204,,,,,2.75535765544127,,,,,,,,,,,,,,,,,,,
1410480000,473.997282291058,,5.34462303744643,0.00428754814642899,,0.000209042525221863,,1.86061593922704,,,,,2.82027434968615,,,,,,,,,,,,,,,,,,,
1410566400,477.960973991818,,5.44001952308216,0.00435991193821157,,0.000265213616687723,,1.82797030475126,,,,,2.88176697181388,,,,,,,,,,,,,,,,,,,
1410652800,475.648063997662,,5.38649901827115,0.00487950890302162,,0.000338359380875784,,1.80772494044188,,,,,2.79172839610859,,,,,,,,,,,,,,,,,,,
1410739200,472.655629748685,,5.17413448113627,0.004907103644753,,0.000327581622378602,,1.89265340711334,,,,,3.05321446375975,,,,,,,,,,,,,,,,,,,
1410825600,464.177754529515,,5.09859288720555,0.00491637335905903,,0.000290026806675434,,1.83712801137899,,,,,3.32822764934474,,,,,,,,,,,,,,,,,,,
1410912000,456.339891291642,,5.07982905486595,0.00541341361703682,,0.000274583793244966,,1.73215179644808,,,,,3.67398406717486,,,,,,,,,,,,,,,,,,,
1410998400,426.880106954997,,4.77001237994225,0.00550793241103448,,0.000298237029842062,,1.57646513904369,,,,,3.87566583504977,,,,,,,,,,,,,,,,,,,
1411084800,393.893890707189,,4.36210180734694,0.00449665021762127,,0.000274522344278083,,1.43663844976643,,,,,3.49777065892938,,,,,,,,,,,,,,,,,,,
1411171200,411.041342781999,,4.32797791108794,0.0052349963943045,,0.000293610362597305,,1.27272139484875,,,,,3.12572689746486,,,,,,,,,,,,,,,,,,,
1411257600,400.404530683811,,4.27240777784818,0.00490615133205832,,0.00028517447203836,,1.27740713839058,,,,,2.99306225836353,,,,,,,,,,,,,,,,,,,
1411344000,400.881622150789,,4.27248444518876,0.00489734116983051,,0.000298934332921647,,1.25177579835933,,,,,3.38554151065273,,,,,,,,,,,,,,,,,,,
1411430400,438.491800993571,,4.82350352362355,0.00465552393206897,,0.000317516551732758,,1.483272424641,,,,,3.45415043828341,,,,,,,,,,,,,,,,,,,
1411516800,423.700091759205,,4.73178206099868,0.00503402858336336,,0.000355473951635965,,1.50877208695645,,,,,3.31938633286854,,,,,,,,,,,,,,,,,,,
1411603200,409.537749853887,,4.48282646723037,0.00498541207610462,,0.000380435197900944,,1.40433003974572,,,,,3.02538494195938,,,,,,,,,,,,,,,,,,,
1411689600,405.298251899474,,4.46392344046289,0.005339566815553,,0.000453698170862461,,1.38128745217192,,,,,2.94409460776282,,,,,,,,,,,,,,,,,,,
1411776000,400.599334599649,,4.44483308298135,0.00455311350557591,,0.000376353709588466,,1.30520411768596,,,,,2.93158593060023,,,,,,,,,,,,,,,,,,,
1411862400,375.549989772063,,4.21270095221812,0.00532529885496786,,0.000385446291705932,,1.21251297708961,,,,,2.91602925008324,,,,,,,,,,,,,,,,,,,
1411948800,373.0645578609,,4.23394607447404,0.00490258791232841,,0.000390736697919608,,1.14817581647922,,,,,2.78438225017714,,,,,,,,,,,,,,,,,,,
1412035200,389.264040411455,,4.5450838924948,0.00471071784902981,,0.000401523264107525,,1.21744018718038,,,,,2.76668638194361,,,,,,,,,,,,,,,,,,,
1412121600,382.909365867914,,4.45595558972776,0.00502406208099941,,0.000373139716495601,,1.19374896863964,,,,,2.475984280918,,,,,,,,,,,,,,,,,,,
1412208000,372.525699006429,,4.29476573913608,0.00499556962367621,,0.000332514501189877,,1.17980185377985,,,,,2.40279075859147,,,,,,,,,,,,,,,,,,,
1412294400,357.665713617767,,4.17318499467073,0.00504794627589463,,0.000316278376442325,,1.09628456952677,,,,,2.30581337426912,,,,,,,,,,,,,,,,,,,
1412380800,328.826113091759,,3.90690527840294,0.00486333821262712,,0.000292569795829994,,0.978368118210579,,,,,2.21713530860622,,,,,,,,,,,,,,,,,,,
1412467200,322.826261542957,,3.73651875331951,0.00617500393854513,,0.000282911143331199,,0.886460888968867,,,,,2.17371953898305,,,,,,,,,,,,,,,,,,,
1412553600,326.803532729398,,3.77432423073611,0.00635959674691409,,0.000285408775119771,,0.967827501653118,,,,,2.21267175743633,,,,,,,,,,,,,,,,,,,
1412640000,333.570194915254,,3.84997443731214,0.00471334685415254,,0.000293736981248491,,0.998453075440547,,,,,2.08154330362011,,,,,,,,,,,,,,,,,,,
1412726400,354.407334307423,,3.9572104029963,0.00506579362647273,,0.000297902501422409,,1.10242275851526,,,,,2.35081928919456,,,,,,,,,,,,,,,,,,,
1412812800,361.716424897721,,3.87553795303134,0.00559387178722667,,0.000280280316234414,,1.10157376093836,,,,,2.46773180731002,,,,,,,,,,,,,,,,,,,
1412899200,358.890390810053,,3.7790359125109,0.00472299754306029,,0.000266081587452283,,1.13736967244653,,,,,2.2107687191064,,,,,,,,,,,,,,,,,,,
1412985600,361.908376972531,,3.80245843993315,0.00514003789342199,,0.000276565749424398,,1.08197811687274,,,,,2.10630623618252,,,,,,,,,,,,,,,,,,,
1413072000,377.871243717124,,3.91388521868614,0.0050067939792519,,0.000290305313996069,,1.09357991356071,,,,,2.12918094126912,,,,,,,,,,,,,,,,,,,
1413158400,391.994208942139,,3.92183743067864,0.00480048111523697,,0.000284595287340522,,1.1076731661304,,,,,2.37276052009044,,,,,,,,,,,,,,,,,,,
1413244800,400.880592054354,,4.09914936418429,0.00497259387753701,,0.00028056011309014,,1.08440049590236,,,,,2.11128102828241,,,,,,,,,,,,,,,,,,,
1413331200,394.625879894798,,4.01503645872606,0.0046550828722969,,0.000267100139677714,,1.00594809261697,,,,,2.03687952588691,,,,,,,,,,,,,,,,,,,
1413417600,382.321476329632,,3.99938478362984,0.00458785771595558,,0.000253392217091588,,1.00807888480547,,,,,2.22200469124489,,,,,,,,,,,,,,,,,,,
1413504000,382.200789596727,,4.01958137825892,0.00466284963308007,,0.000249233671004673,,0.978865990909949,,,,,2.20382421720529,,,,,,,,,,,,,,,,,,,
1413590400,391.293177089421,,4.07405783959044,0.00490681644070134,,0.000254340565108124,,0.970605508960237,,,,,2.21945115372975,,,,,,,,,,,,,,,,,,,
1413676800,388.684497954413,,3.98625787992533,0.00493042133772063,,0.000235055598488157,,0.998454350102463,,,,,2.25385927985351,,,,,,,,,,,,,,,,,,,
1413763200,381.190858562244,,3.90051587714263,0.00531045993016032,,0.00022752747655552,,0.953928447069719,,,,,2.09654972209234,,,,,,,,,,,,,,,,,,,
1413849600,385.204633541204,,3.93903294858116,0.00520026255280626,,0.000223970829104255,,0.949251405694314,,,,,2.05704580274067,,,,,,,,,,,,,,,,,,,
1413936000,380.778763296318,,3.84871367212897,0.00497299067792443,,0.00024959329105666,,0.948974821835185,,,,,2.05515818020105,,,,,,,,,,,,,,,,,,,
1414022400,357.344793103448,,3.71039159153973,0.00490317214092636,,0.000240624371536472,,0.858370117514648,,,,,2.0568388265773,,,,,,,,,,,,,,,,,,,
1414108800,357.48843395675,,3.74376996156785,0.00501211089504968,,0.000247275710870629,,0.767307568281737,,,,,1.97487335570728,,,,,,,,,,,,,,,,,,,
1414195200,345.811246639392,,3.64179988209423,0.00480994799571721,,0.00024179938891874,,0.738219747491471,,,,,1.93641848913181,,,,,,,,,,,,,,,,,,,
1414281600,353.081956165985,,3.67791158792694,0.00474742894231444,,0.000246234135322214,,0.69249922894015,,,,,1.88217059926703,,,,,,,,,,,,,,,,,,,
1414368000,350.015711864407,,3.79566908654776,0.00477377123858562,,0.000246172555414107,,0.72643555693905,,,,,1.9667266336481,,,,,,,,,,,,,,,,,,,
1414454400,354.653805084746,,3.86742709327517,0.00461501486756283,,0.000249342456480953,,0.687055565855223,,,,,1.87163448141233,,,,,,,,,,,,,,,,,,,
1414540800,333.599350087668,,3.6909870257241,0.00468326206390415,,0.000233092650977781,,0.633688298601494,,,,,1.62776109183724,,,,,,,,,,,,,,,,,,,
1414627200,344.609382232613,,3.8032988688171,0.0046556727539626,,0.000236281171167576,,0.622062049378624,,,,,1.75344398936966,,,,,,,,,,,,,,,,,,,
1414713600,337.182912624196,,3.71387917074933,0.00481375564056108,,0.00023368667695214,,0.608367560188768,,,,,1.78389247428082,,,,,,,,,,,,,,,,,,,
1414800000,324.371315020456,,3.55187778196685,0.0045568261159585,,0.000224994276206118,,0.582667595425624,,,,,1.65973956350786,,,,,,,,,,,,,,,,,,,
1414886400,324.248566627703,,3.55621128482572,0.00463675450277615,,0.000208363512324977,,0.575583955976273,,,,,1.65366768980129,,,,,,,,,,,,,,,,,,,
1414972800,325.361865575687,,3.57478226936094,0.00456666555172414,,0.000205838862652153,,0.577450261371244,,,,,1.61704847191116,,,,,,,,,,,,,,,,,,,
1415059200,329.657703974284,,3.61337400770303,0.00479336177645821,,0.000206733625309608,,0.555626089485741,,,,,1.66419621634301,,,,,,,,,,,,,,,,,,,
1415145600,338.805765341905,,3.65889367242823,0.00477236123403273,,0.000206259128263062,,0.571592684647841,,,,,1.70958434121456,,,,,,,,,,,,,,,,,,,
1415232000,349.689911747516,,3.70375058601375,0.00516740490441847,,0.00022268562190115,,0.591726207595483,,,,,1.98207072964603,,,,,,,,,,,,,,,,,,,
1415318400,342.133288135593,,3.57066234931088,0.00462382649166277,,0.000202402194013524,,0.612106101893298,,,,,2.14568539602883,,,,,,,,,,,,,,,,,,,
1415404800,345.716332554062,,3.60213174098833,0.00478855099909771,,0.000212724411826406,,0.643679194007361,,,,,2.76219312765725,,,,,,,,,,,,,,,,,,,
1415491200,363.610051724138,,3.67870527866235,0.00482917845413793,,0.000214768965342595,,0.722062653586817,,,,,3.05023472500691,,,,,,,,,,,,,,,,,,,
1415577600,365.502253945061,,3.6855081190301,0.00500331641672414,,0.000218271024797646,,0.734481579109815,,,,,2.55211373754563,,,,,,,,,,,,,,,,,,,
1415664000,367.825466978375,,3.68893321965817,0.0049647716463121,,0.000220245999974612,,0.726838617208961,,,,,2.39455114653856,,,,,,,,,,,,,,,,,,,
1415750400,422.591419637639,,4.00363486381974,0.00485494856358092,,0.000239335947183286,,0.742321734955895,,,,,2.57824708175845,,,,,,,,,,,,,,,,,,,
1415836800,421.914471654004,,4.08736816270384,0.0052064245802104,,0.000256631536405078,,0.714774397687225,,,,,2.58633571123904,,,,,,,,,,,,,,,,,,,
1415923200,398.388882817066,,3.97761514626745,0.0050515710341204,,0.000235932509054338,,0.693110836244279,,,,,2.45407379979547,,,,,,,,,,,,,,,,,,,
1416009600,377.993840736411,,3.85629675225654,0.00528867291367889,,0.000226967848695109,,0.652802601169315,,,,,2.51400256682494,,,,,,,,,,,,,,,,,,,
1416096000,390.205823495032,,3.88575133517672,0.0050612461233197,,0.000226843817902811,,0.657500329686855,,,,,2.73295866511862,,,,,,,,,,,,,,,,,,,
1416182400,387.501031560491,,3.84146074353449,0.00542501444184687,,0.000217281249812047,,0.598781232492505,,,,,2.34338701996435,,,,,,,,,,,,,,,,,,,
1416268800,373.864564582116,,3.72335648613601,0.00527896765189947,,0.00020873249767195,,0.591887491145308,,,,,2.40659896042955,,,,,,,,,,,,,,,,,,,
1416355200,377.613398012858,,3.74868627522848,0.00547539427118644,,0.000210172025340449,,0.556719987224369,,,,,2.33540670202022,,,,,,,,,,,,,,,,,,,
1416441600,356.181265341905,,3.60535322470392,0.00583897315987984,,0.000208280336059649,,0.52097721495303,,,,,2.24038372081324,,,,,,,,,,,,,,,,,,,
1416528000,350.748858854471,,3.48357877067379,0.00664873099957237,,0.00020217358970962,,0.542896631907792,,,,,2.23802679833049,,,,,,,,,,,,,,,,,,,
1416614400,352.455514611338,,3.5131993219439,0.00931833960770343,,0.00021198907622296,,0.533969992163524,,,,,2.19227330088252,,,,,,,,,,,,,,,,,,,
1416700800,367.773242255991,,3.60395485322645,0.00836620287059936,,0.000255426448267907,,0.535902731451427,,,,,2.24570846792158,,,,,,,,,,,,,,,,,,,
1416787200,376.994223845704,,3.60024145040886,0.00837370646413988,,0.000247387201157948,,0.534793199807999,,,,,2.31851447665108,,,,,,,,,,,,,,,,,,,
1416873600,376.755630040912,,3.59172583510483,0.00975401741620003,,0.000241278951617179,,0.611504213676784,,,,,2.32209941775046,,,,,,,,,,,,,,,,,,,
1416960000,367.530208065459,,3.55196338004086,0.0119277837005164,,0.000226550560751131,,0.558023084876293,,,,,2.35246162867082,,,,,,,,,,,,,,,,,,,
1417046400,369.530227352425,,3.56032096621498,0.0153359085210727,,0.000245114539966167,,0.553582387420153,,,,,2.3649823691487,,,,,,,,,,,,,,,,,,,
1417132800,377.896931911163,,3.60891354037212,0.0153326282226393,,0.000247464557984956,,0.564950281195638,,,,,2.42934097664784,,,,,,,,,,,,,,,,,,,
1417219200,376.07633547633,,3.57786477085187,0.0133998075432128,,0.000241596053692019,,0.569107540577713,,,,,2.38285425374313,,,,,,,,,,,,,,,,,,,
1417305600,378.690397136178,,3.56648701544807,0.0110111304363129,,0.000239864268161588,,0.554527824549756,,,,,2.38848739879829,,,,,,,,,,,,,,,,,,,
1417392000,379.111978959673,,3.56089814120495,0.0135582811899629,,0.000238944808078141,,0.473339046886642,,,,,2.38071328539285,,,,,,,,,,,,,,,,,,,
